,HHID,Durable Goods Consumption (annual) (nominal),Durable Goods Consumption (annual) (real)
27,0092433dff9d49ada4355a51694fe237,6250.0,59.43799029358464
28,0093e34101584cb192242bd6fd3e0b63,757183.3333333333,7176.373394917703
29,009c0320df6b45319b68e3fea55999ca,5250.0,51.5018028639705
30,009fd63d7ca544fa86e07f95781eb567,548500.0,5350.315904065662
31,00a351c5b12f481d898a25b00c1d8861,2000.0,17.70934526278527
32,00b24f81d4a5497fb45918ed23afdf2a,500.0,4.963895943301183
33,00b2a69ad4a8423fa28352cea11dd10e,250.0,2.2136681578481587
34,00c6ca1deb914beb8f1bd195be34ea9b,2775.0,24.586590507735597
35,00cca39544cc4dd097516806e8a3c009,10000.0,98.96911949332691
36,00d5119213d74bf087c28921790a2ae5,4400.0,44.81403223470275
37,00d91bf747164e848958d711bcca04fe,1478083.3333333333,13372.09119763829
38,00db32cbee1d45dd9d62f1c38e07bded,112333.33333333333,1084.0990100375566
39,00e0350a70b143a2b400862404036333,9391.666666666666,94.4105660581493
40,00e43104a8c44f52841894e67791fa82,625.0,5.573650946163308
41,00e6ac76424f47e280907962292e1986,8333.333333333334,83.89385890705822
42,00ea01f259ee4d8eb488d9fceaeb0a1a,12700.0,121.97739429492789
43,00ef22f21d7c441595454369c8b65616,625.0,5.722891608349107
44,00f0dfa56a1c467092d049fd95ee8026,500.0,5.196692215325563
45,00fc9ca955bc447aaf520e908ff228cd,666.6666666666666,6.3086227719420975
46,01038b8e18f74aed80b759d2c392b3b9,12333.333333333334,115.9187584102197
47,011105bafa434f739f67cc1bdc4f8468,10416.666666666668,102.19274034848075
48,011aff388e5f4efcbc0b80238ca697cd,500.0,4.458920756930646
49,011cfcc7cb904ca9bef76ef349d6953e,302466.6666666667,3040.573119473458
50,012fd3bf475d4aae838db8ab3f65ff71,351483.3333333333,3331.2614409856583
51,0133f808dfb046de9addc429545a2436,129983.33333333334,1110.9362791762312
52,013571e53664428bb6b5af0fe41ed089,2916.6666666666665,28.831094303028255
53,013f3bffa3c14a68a619ba1aaefdd04a,333.3333333333333,3.560344694345663
54,0144bbbfbc044fc5b86083aaa5dc366a,102883.33333333333,933.6929870344001
55,015029d52f90425ebcc4643b951d2a5d,143366.6666666667,1264.1008369797783
56,01527ca1ef1d4813949683e2a50fd94f,4166.666666666667,40.64354226728701
57,0153f47bc58a4036acb8cf0f16309dd2,500.0,5.0262945550035125
58,015a3f51319b41fdbf609f04fafb2930,2250.0,20.6345065999747
59,015bf2639fae45db9d8ddd6a181eaf89,600.0,5.8743257666620625
60,015fbc00036045b0acb75851a03e9c03,500.0,4.99196506599447
61,0165135290cd45d1930e7edccf460174,10500.0,99.36080865808805
62,016a6609064843cba0b0a74488331a18,22166.666666666668,202.65831210036845
63,016c85f5ef8b48979f703783132b1205,333.3333333333333,3.288177092740883
64,016e9e1e34244a1581240d05c70a2d41,71366.66666666667,647.6710465707599
65,017055d31bca45609dc2a16c7935187b,16783.333333333332,165.55971661950346
66,01767e4725bf4bfc89265a714c5aaad8,1041.6666666666667,9.731855079752743
67,01780164ef6d4336a52e94401963036a,500.0,5.196692215325563
68,0178693bc28449f393fda5b0ab909568,7500.0,70.9720061843486
69,018388a980ac4a1e95269d79f85b0e7c,23908.333333333336,224.045025495975
70,018c49cda7fc485cab1f0e44ac25f55a,15858.333333333334,164.82175476274247
71,018db0e23d1240fa8eec9ea8a77e27eb,166.66666666666666,1.5252793713622141
72,018f4cec68af499ab64667a73e477b22,9500.0,82.18401615188795
73,019472c1810248beba0945f052993af5,2900.0,29.195062899656257
74,0195bc6422b848e3bfda546c1cb53999,11916.666666666668,117.5523310654866
75,01976d10227d4bc8a0979581fef9ed5b,19450.0,187.70675737593893
76,019f2ab1dd0546ce9dc8e4bd60498991,12333.333333333334,126.27421462802482
77,019f9a0925d64046b4953b895c3afe30,2150.0,20.37710303414813
78,01a7c07265a64f9dacbce380400cb129,2400.0,21.402819633267104
79,01a818ecd6ad427d97d9439342d6c6c9,1250.0,12.584078836058731
80,01adafc6bd7043b7883338cd91aaab4e,2400.0,24.161431365232765
81,01b07d579b3248ed964c5c14e5f7c234,4750.0,44.12196272262796
82,01b3ce70d0f645fbb9fc54e4e8c656a4,5250.0,48.766379851325645
83,01bc84c07fd948e8bc4f1f6e3ea83def,4500.0,44.39039075200193
84,01c048993e2f434c954e248cb800ce12,15000.0,147.96796917333975
85,01ceb0576d994a6eb7ea36fd3b7e2bd6,11508.333333333334,101.90252419961026
86,01d44606aa644c1cab7947b637a41a75,1000.0,10.176301915176108
87,01d649e11c664fe580315f47328f99f8,65691.66666666666,578.2008528653685
88,01df2bf32fc44fe1898073c9974448b6,6000.0,55.73300554437216
89,01e454ab9e88479db27bfce7d848392e,289333.3333333333,2832.730425257039
90,01e6001fae8e4593a290f7d76b49c517,18850.0,191.987388096397
91,01f93032e1e24ab5a6ac293e2f1ed7cb,8150.0,73.7319280345403
92,01fd6ea8796e4e69a22bf16380a22fbb,7166.666666666666,72.93016372542877
93,01ffb44f0b0d4b1b9a3de34964449d98,360.0,3.4576269248955938
94,020871d760c749caaccc159ab8a5259d,4900.0,49.329589037350225
95,021210d6f59245f98ae4930845cd998a,6333.333333333333,60.23049683083243
96,02186ed95ca64967851c2a0eb305905e,10166.666666666666,94.98290557838676
97,021d650bc4ac448b931fa3858967dc6f,3833.3333333333335,38.94130094804147
98,022173adec734bf2bdbcce44486f4536,4300.0,43.758098235257265
99,022a43d6ca0b4a93b7b26627d10e37de,450391.6666666667,4534.211392349775
100,022aae14b41d46488caa895611177b7b,4000.0,36.92096212187365
101,023675a84de64c1e8250253c4bdbd4a5,23900.0,242.79054591083246
102,023eae063c424100b54b7b6283784dd9,666.6666666666666,7.120689388691326
103,023f5ffde17946cbb4c15fdc49c38d32,250.0,2.5168157672117464
104,02426348aa3647b58d35cf69bb354532,6766.666666666667,69.28017721483523
105,02447744d30a4cbabbe88f4687d3d033,3250.0,29.742947741563178
106,024876ba7ba04b11a82d493c35742a6c,15166.666666666668,134.29586824278832
107,024b42b5c7a74acb9ea9ae1c48d0429f,13750.0,135.63730507556144
108,02552be8825147f7a1b482a33462585f,8466.666666666666,89.10798650587219
109,02587b0906ef4737b1d5c9e1c10d4940,20100.0,186.70556857364676
110,025f55c153984b50aa38f2e854bd928b,6000.0,54.28147748942645
111,0260e1e1323647dcafb9b224ebb7f344,3666.6666666666665,38.1090762457208
112,0270ec0c7df2447595bb92f54e57a238,9575.0,93.74444869298209
113,027910a59eef4879b6f00abc63cd15b6,5700.0,50.83169662900937
114,02857bb2a2814835b60023851d67ddfb,1120916.6666666667,9866.015060119336
115,028f26caa07145689edb8651ce38dfaa,18525.0,164.30061822442568
116,02946e13a280495a98db474ede333e80,68000.0,623.6206439103464
117,02a7ecde52b348b6be1efc6c4d2c1064,166.66666666666666,1.6257416906914801
118,02aa9e8f50b54103a2fafb3b92e7dec1,1125.0,11.097597688000482
119,02aaefff9c1b47a3afeedbee93149265,1750.0,16.517024576577345
120,02adf1093f674aa7a8e488fe05ef9ba3,58833.333333333336,537.8825877551133
121,02af9d846cd54dddb387e17197f827a1,500.0,5.0262945550035125
122,02b88bd8416340f8ace9945a5c93eeb0,10500.0,94.99205452302739
123,02c2ce6ec4574fba891a5ccb9f9667fc,6600.0,61.30630609880938
124,02c58494edd74b2e9085f2671f7b281e,16666.666666666668,160.07532059701822
125,02d8aac5cf254c329a2e9719828f87ff,500.0,4.7388611707321235
126,02e559e13d5644a3874d52c9027c7d60,4000.0,39.017800576595526
127,02f384cbdb9145ac8081638cb442babd,1250.0,13.351292603796235
128,03068bb567f342b0b4623ca7fc2079a7,7000.0,68.28115100904218
129,030d90bf88d742fda8555c0bfac4a457,333.3333333333333,3.1700261489911803
130,0315023934ef44a19b10a204a9ab4188,6816.666666666667,64.50566784310796
131,031759e8521e42f1a4443adc9e6b2005,24700.0,220.84549839175654
132,031c836613024b3eb17ffcb37f17181c,2900.0,30.521239472483785
133,031fcb668c9943b1b643c231e47db453,166.66666666666666,1.5570968127604388
134,0322984a3fb54c93a9028f3ea84bbc20,5000.0,51.96692215325564
135,032560fd70604f46a8de6424cf9d13ca,24916.666666666668,227.80013277447432
136,0326678d98ee4cc1898a272d53c5ffaf,229.16666666666666,2.268042321722075
137,032bc3a7540f4e6f9fce4c8039b9d124,92750.0,895.1054882580122
138,032f41b50b6b476195a1c9cd53807e82,10333.333333333332,91.64766828532964
139,033c766e81e0466b9da476974b72a5ba,5700.0,52.19277146814385
140,03459e47d4be428da726d8fc293b4d51,1666.6666666666665,16.931000412191942
141,0350c73bcc9d401dbbd2981088bb8d90,10066.666666666668,101.34378155972634
142,03525c515e194b0d8fc7be5c11e8969b,53191.66666666667,552.841440173718
143,0358be6967d24b3e9054d712e5771639,1000.0,9.79054294443677
144,03633e60f3c94c93a9875bc065d5a43e,500.0,4.325474534309891
145,0369d0d4f7c948338137cfd7bd7ddaf4,694483.3333333334,6209.454164970381
146,036c3f70b20d4c99819b5dacd9d164cb,333.3333333333333,3.355754356282328
147,0373fea0b08b4ca28b5d9a18e093bb9e,54333.333333333336,478.22777631386566
148,037569a7d57b4998be29127f9df89086,15333.333333333334,145.09832375466826
149,038046b2c3324e3d9586ee5fbaf6c7e1,250.0,2.4476357361091927
150,038a8f41a2c14646ae62d1898a35a321,800.0,7.384192424374731
151,038c3a60a6ab4613bd8b95f4c5688be3,40500.0,397.2996220934867
152,038dea8bf30a4cf7be47cbaddb3e9c73,1666.6666666666667,16.931000412191942
153,038ee4479fbe4e8aa2175b1723f83bb0,4000.0,37.851736631652585
154,0396d136e8aa44ab88f996f45dbf9654,166.66666666666666,1.7540942225565392
155,039ac07b3bed4c7baf0fa778ffb2d151,7516.666666666666,68.00224855537357
156,03a8c917e7f84919b05461896d353456,16875.0,159.27130841699582
157,03b1f015e1e4471abfcc1c09535eab46,8666.666666666666,83.23916671044947
158,03b542a11b884feb81515c43e3ff7a9e,15025.0,152.63296871591035
159,03bcdd4e5bd24e9fbd6b6db13846767c,1916.6666666666667,18.94614768484714
160,03c4a40a7abc42d28dacb8e44bdf3a2a,1950.0,17.38979095202952
161,03c6255c9bcf49e19d8366ed3d3c9ca4,250.0,2.434785813449398
162,03e1ccae17f3465fba5413877960c310,107100.0,980.1445240373588
163,03e8493d068743a6af2162a3e64dc355,50600.0,445.3679536469006
164,03ea501b6b354466aa8a9ad1d042af87,8956166.666666666,81881.57682208646
165,03ecedc167b54a8fa29e6cfab3fb6097,24342.857142857145,220.22647742481453
166,03f67f44b04748d9be2effc33a5e4281,416.6666666666667,4.450430867932079
167,041d4360919242578edd3cc9ab672e76,340195.2380952381,2999.5890621673475
168,04341a0bcd214a6898989e14687fc02f,625.0,6.002824522388183
169,0439301b486040faa4e825b6268b3586,2600.0,23.05973589114746
170,043d6ea5fc97482fa451f144b5e90c02,270733.3333333334,2565.935361912421
171,043f678ac5794a6f8f92497fd2f81cbd,250.0,2.2136681578481587
172,044741b7b1cc487f8842dea41e31c2b4,400.0,3.737032350625053
173,044ac700dc4f45dd8b2c560ef3ae45e4,6500.0,59.51807272683071
174,044f0bdefc81439ba3ee3785738a0d66,11500.0,110.98342981096647
175,0451bdd3c98f4c72b5cf4dcddb9e5bad,12616.666666666666,132.78493264753
176,045e6c0ec46c45ffa1cf157dae6c5941,124333.33333333334,1161.5942223192874
177,04657568ae874de494c2e9e663d2f42e,4000.0,36.89530739779456
178,046c327ce16044619539188534f8708b,833.3333333333334,7.785484063802194
179,047652cfcb5f47bdb610528f61dd70d4,300.0,2.769072159140524
180,0477f64669ab49d48cc78e92294b82bb,7125.0,67.42340587513117
181,047b3e0f65444089b0807c2b6daaa70a,13250.0,116.62303134034454
182,04a87c97483d4568b5b72e3b40aa88f3,6000.0,56.777604947478885
183,04a8e8f755dd47f0bd7a1b6d589a8212,6291.666666666667,59.834243562208535
184,04b81da74661404991cbe3a13fce2890,8666.666666666668,76.74049613873619
185,04b9f1eab0f44ce88e2ccf75397b6102,9000.0,86.44067312238984
186,04c2601217eb4d00a9d280cf3172fa15,1000.0,9.604519235821094
187,04cdc259bca547db94c4f827f5982a8b,9566.666666666668,96.31015002530283
188,04d2b8f4308048d79edb72679d1482f6,5500.0,55.36994687865842
189,04d3645961f94db78bf7e65245832b1f,408.3333333333333,4.2975308452635215
190,04d6048c1d574e149b5a427fbb502b3c,4083.3333333333335,40.41239045977516
191,04efa80ab5b1463bbdc835c93451337b,83.33333333333333,0.8174889343487379
192,04f0339581cc4a86b60a080b698fb71a,4233.333333333334,37.283755639998375
193,04f48353d2b74420bb3ddd3875db60d6,4122399.999999998,37806.08444788252
194,04f7eecbb53e4620bfffbcabf95fb663,500.0,4.948455974666346
195,0500aa69dab34b238cca88f1edca16d4,22516.666666666664,211.63005758406322
196,050474c723ee4e87942bb4dbed30fac8,218177.66666666666,1923.7286982815276
197,050b251126da4c75821b31f56ce47f77,416.6666666666667,4.450430867932079
198,050f183722474217bc134c5ef4ce26ce,3733.3333333333335,32.859822666965
199,05155a5f72944b468dd8dd4eaf6921ea,416.6666666666667,4.1946929453529105
200,0519af7c75bb4a71bc882e9c4aa18434,166.66666666666666,1.677877178141164
201,051a084472b74ed893a4c16e199aa58c,200.0,1.830335245634657
202,051beb0c3a98447a9dc96c4c4f2ab94e,21433.333333333336,193.90441605811625
203,05225731c78f4d9d851d18248ac6214b,229216.6666666667,2095.6088468544117
204,05228a9c87024b9c8d6e1529de80483f,400.0,3.660670491269314
205,0523bef9948b4451ada8036536ee536d,1396733.3333333333,12293.68115527828
206,0525788e042c46fdb271874620eccec1,83.33333333333333,0.7539094095753673
207,052e38b1fe88414489d863b95db04a4b,300.0,2.9593593834667953
208,053433b251e2436e938972994c9fd691,83.33333333333333,0.7686522374540533
209,05394f69bcc5474bb516c8dd75948782,2300.0,21.027704563797627
210,053d2f88a47e4c95ac676b755e5a1fda,13833.333333333334,135.7031631018905
211,053f814a8dbe4926960387ff5514a246,500.0,4.61191342472432
212,05503ca1c3544fcaa31d3d020e460b51,166.66666666666666,1.6317571574061285
213,05567eee27184e38a942dd6df5d19032,9500.0,95.63899915404636
214,055de79d89084264a3b9d698bae5563b,2000.0,18.093825829808814
215,05663c5cc5c44c769182e787c00935a0,15000.0,147.14800818277286
216,056d07500d8544dd98559529200ecd59,3266.6666666666665,31.81453462907213
217,056e374b9b254bbfa22c9c5b4f8b5e00,15133.333333333334,159.27175540813377
218,056edcee1bef4abbb6ac3a51371355f5,666.6666666666666,6.4030128238807285
219,057253ecac664d1289c4ef8128f4541e,40716.666666666664,398.6382735543172
220,0572c8f905c74c09a08b1ac75a63b75e,3416.6666666666665,31.920484661588993
221,057c1337fa49489b97ac59828bf78c7f,166.66666666666666,1.7540942225565392
222,057d9db7920f42fb99672dbf29e2745f,511933.3333333333,4940.5319276429655
223,057ec8b29d774e57a569a70ff0de2b3c,10404.761904761905,96.64810882099458
224,05971e7f6fcc4ca89945579313e9b45c,33425.0,306.5370591574019
225,0597268002fa48a381ef60c3640c08a5,2500.0,24.661328195556624
226,05ad773109ce42ac8abdf674808837bc,333.3333333333333,3.2015064119403642
227,05bc926fd9434d4bb63dd4c0861164f7,4616.666666666666,43.687212695699024
228,05bf82dd81ff46bd8b6939b1198d3cc9,2166.6666666666665,19.998854482681562
229,05c034395da644bba56a387508afb6c0,18083.333333333336,167.97308615456612
230,05cfac8753e84c17b1e7e301f7c177b5,291.66666666666663,2.7737728803672828
231,05d816acfe87482695052e463c36264e,625.0,5.501086383978516
232,05e341bb4853459aabbfa67209ace5af,21750.0,206.14046092684737
233,05fdb14f8dea44ad8deba53a3bb88a15,2500.0,22.004345535914062
234,05ff1a23a6f343ad8aaef479bbe7afea,3000.0,27.140587006579253
235,060360291ed241a990c08238aaccec80,183383.33333333334,1676.5785022859804
236,060fedcfadf843ae964cc3b4fae19c41,10375.0,91.31803397404336
237,06139821850847a09bf4f2d285e2fc88,15333.333333333334,135.19795047912064
238,061db31cb4914c2b95ea4bf289dd2b5d,149043.3333333333,1312.652414119092
239,0622a28f61d0441b90d0fffa20281fcd,34161.90476190476,336.99117804747283
240,06257db2f47643f0abb7ca112cdc66e8,22000.0,201.7596200886415
241,062783b970394db88571a55b70a70b57,33292.857142857145,355.6021418645386
242,062b6438e9a44083b3f3488693059b06,12333.333333333334,129.8029724691839
243,062d121b373f43e89904d63541682a83,272000.0,2683.152507676561
244,0633105f81f941f4aaaeb9114c6178b5,13750.0,136.50713844078254
245,06395997aba74b9294c6bf5d383e3871,1562666.6666666665,14137.23020964928
246,063cd4cc407f4c6094dde496d3206213,12750.0,119.11790617617356
247,063e73be877e44fda283b36cafeafa51,1103708.3333333333,10651.594464719894
248,063e95568cdc4b6bbd7bf020bd22e130,966.6666666666666,9.193075832074424
249,0645dfa0724b45da83cdff64cd067186,875.0,8.280067388174004
250,0656cc2120e54060a4b823b9a8d1dd00,222416.6666666667,2090.45382565457
251,065726990893455f8040111878c616c1,25250.0,233.06357339432745
252,066bf396a7d14740be8f666c8aa24511,6700.0,59.42316556564923
253,067331dda0664a7cb6cf266962011d9d,139000.0,1225.5988119520284
254,0674dd56309642f099ee540c63f1ee5c,666.6666666666666,6.1492178996324265
255,06798314c71f4fc889d1eb77de1dad4f,3166.6666666666665,29.414641815085307
256,067b9403d16847f8a54c635c544e3f6b,416.6666666666667,4.330576846104637
257,0682579f8e6e48fd8cf2ad3102e4e6fc,6500.0,64.11945330844723
258,068f4bd80edd4aa7964a30765703bcf2,9500.0,94.31402292272249
259,06904216e7d940cfbc8a0efc330494fa,3333.3333333333335,30.522088577861904
260,0693344bf49a4ac8ac51832d6e271e1f,22000.0,199.0309713815812
261,0693c353de3d47fb971f1338bb3d6732,32028.571428571428,289.7580765178604
262,06960556db934fd4b2054ede58010fcb,416.6666666666667,4.110221365926105
263,069ab247f7264ce581036e1060e312b8,9100.0,90.0618987389275
264,06a2fbe16e5941d4ae5e660abd2e2732,62683.333333333336,560.4587850549233
265,06b77431e2bb4e54b02d30a83d4dac06,333.3333333333333,3.0156376383014694
266,06bcc6c81edc48b1a3c177c477c1c683,1933.3333333333333,19.071427137897125
267,06e3f8af2a99450aabe5356ada7569db,11075.0,105.32411880023197
268,06e77cc9e00e4c24a51a0aa75726810b,74333.33333333333,735.6704549003967
269,06e7b01f6374425face658eaf689e2d5,300.0,2.7225779631652682
270,06e9255b8acf4248a65f4106ed7dbed2,6000.0,57.06047068184125
271,06eb8408f7854dfaa242f7bd1abb8132,9666.666666666666,89.79206448815515
272,06f60886c233472194581940f1e33fee,12875.0,129.61601201140493
273,06f768006ce1427598758f866b88e877,3333.333333333333,30.522088577861897
274,06fc2a5524ef4c58994e6836b284efcf,4000.0,39.4581251128906
275,06ff7b4630274587aa97675a304f911f,7100.0,69.25659602345706
276,07006290269d4585b14c04326dfe7651,3000.0,30.157767330021073
277,0704befa47ec438cb3b03c791f59d2a9,2566.6666666666665,25.625420672104944
278,0718eea3a27a40d1963d0e0bcbfe9393,500.0,4.40359318582658
279,072890034f9e44c5882281bcb9f92061,1916.6666666666667,17.803598993341108
280,0728bb9a7c014fa98e5bf639a29acc4b,1100.0,10.982323145187834
281,0731d5aafec648239534f16dbebe3bdc,4666.666666666666,44.8210897671651
282,07365a847413480cb1090cba3b4d48e6,916.6666666666666,9.790947909450573
283,073915a800cf4767a7112a8fa3fe1c34,21000.0,185.94812525924536
284,0742aa43ddcb4f36a7289331d93a24ad,500.0,4.99196506599447
285,07471ea9c3124a6b8ef9650a827f51a6,7883.333333333333,72.14571426543273
286,0747c723328a42648af3875aebe1fe91,1166.6666666666667,10.554731734055144
287,074c3f03e28f4d7aaab8e3c3baed3b40,767291.6666666666,8075.411277094668
288,07575c211add42af80ac0d4d0c484da2,4066.6666666666665,36.79057349780743
289,07587eabd9e242b9b19fcb6814ef70d8,24500.0,218.48711708960167
290,07648ca744b24bf59e5beca3cf848d2a,500.0,5.196692215325563
291,076708c414514adfb6e9e75009b7e477,11125.0,111.07122271837696
292,0769845cecee40f3a9547612f61d743d,3000.0,27.140587006579253
293,0769d598816c45129d257a8e03f67341,416.6666666666667,4.079392893515322
294,0773ed5b795a44dfa136f87c662434d8,333.3333333333333,3.2699557373949517
295,077f74e16d2b4f8dbe061be0c275189d,500.0,5.0262945550035125
296,0783a981baeb45eaa875c258fca3febc,4000.0,34.60379627447913
297,07842b5ddf284d3ba757731c742b2a26,8250.0,88.11853118505516
298,078501b6166d44f586351b3e9cea60af,8133.333333333334,76.76483803209281
299,0786ae92975546a6ba9badc418921d8f,1625.0,14.412334931967164
300,0788c0ac6bd446cc935d7ee3e56f6021,1250.0,11.828667697391433
301,07934261c121450cbf3fd772bc6ceb98,4833.333333333333,45.965379160372116
302,07972ae13d3b438bb5677debe35df9da,4416.666666666667,39.956975315241685
303,07a1460ecf49469683ada0aacba733ce,10416.666666666668,91.74152470472042
304,07a1ce1defcd4f21af47a3805d722165,23516.666666666664,240.77421194613916
305,07a6deac46fa429d89c06281f16239de,333.3333333333333,3.1460999193480657
306,07a8e804829c4bc084c6f097fbde32ac,4100.0,38.53515482285682
307,07b5f16a7016470fb8c9588181963f86,250.0,2.546251831517202
308,07b6494b1a3b49ddb6c6aed6d02cd0cd,21250.0,217.56705898747518
309,07b7f8c4e0aa4da8afe28b341007695a,21600.0,213.5148469527121
310,07bb3084c7c842e3af688a07bc13eee8,18416.666666666668,196.7090443625979
311,07c27dbbd58a4be780f4b8d62f0c4090,333.3333333333333,3.2015064119403642
312,07d941882af046b3a9323a666b42f1c9,54550.0,574.1150390427554
313,07e4f3f553ae4c00b33a5944b2644d06,114458.33333333333,990.1732121457726
314,07f0022a66b145be9b8df38b4d9036a4,18400.0,177.57348769754637
315,07f4d567ab8f478385822f42ce64a361,11041.666666666668,110.99733808966091
316,08001161fe1c4c7aa17c6ec2e1b79608,10000.0,98.96911949332691
317,080260e598714d738bbdfc2d7bf6999a,700.0,7.275369101455789
318,0815145f1b76422ba7958eb4b4da4ffa,8750.0,82.80067388174004
319,08181a2ab6ce48beac14a9ffe39eb0be,8466.666666666668,79.1005180882303
320,081d4889714d47639f1b525a2757a572,785333.3333333334,6712.055067929737
321,08241cf6339d4495ab3fe62a061e88cb,5533.333333333333,56.652755752032746
322,0824605038cd4d2da364ba133a54fce2,46666.66666666667,427.07822398142
323,0827244debe24c5484704660bb03aa51,4833.333333333333,47.146509030052925
324,0827af8294874a4189eb42fafde4ce7b,3425.0,34.19496070206212
325,082f69688bb149468dfcff796737ec67,5125.0,48.739152040739405
326,0830770cc024431b99b5a18d1832bbbb,32750.0,288.2569265204742
327,0848c4c99c3343bdac59008b13f32d3f,2333.3333333333335,24.251230338185966
328,0849c668e874453db9fd7a7a89e49e57,23100.0,225.32779832983917
329,085341e9d8014d7d8bb1b566a646bf57,8625.0,88.30662982432816
330,086823655bdb4f489d61a5f37999faa8,800.0,7.803560115319105
331,086891537b0844baac727c064dab7cac,21125.0,209.0722649296531
332,08697bd6b28545e2828754f8477cd9e6,1083.3333333333333,9.371861491004765
333,086ec8c10363478292e05f0c589e4e09,182583.3333333333,1950.1788063278366
334,0878bcb54e6343f0a6f9ae8f0fab267f,250.0,2.261728228726102
335,088d410f45a64abf855426ac81295634,7666.666666666666,78.08505616652752
336,088dbc602fe54fb698dc5fd934c8dee8,1250.0,12.56573638750878
337,089c40d58ebb4dbc8bf14ac2c859b7fd,2833.3333333333335,27.794623767857093
338,089fe6bf924449cebdac63f40a154894,1725.0,16.567795681791385
339,08b4c4bedff74bf1a2312541790ce519,1166.6666666666667,11.85170028853436
340,08b6ccd13747443d97de31a8a5f6081b,340308.3333333334,3179.358127134902
341,08b8e062f82a400596a53d1bf3c72bf7,750.0,6.6518468916771525
342,08ba1b03e7cd4f86b527123d1bb8029b,416.6666666666667,4.24375305252867
343,08bcdf2fc4bf48dba1e207caa4412c3d,1133.3333333333333,11.77916902140461
344,08bf213ae449406a8a1738edae77ad23,16000.0,168.39304536542778
345,08c24cbc8cad4381bf10691f0bfd13b3,6708.333333333334,66.39178432677348
346,08cded0c57634f9d9133e3875e376a14,2541.666666666667,25.375822418805225
347,08d852cde518415ba8ccdca5a255b742,9000.0,96.1293067473329
348,08d96c719133444dbe45fe56ebfc42a8,5000.0,46.444171286976804
349,08dd683a73f544ac9598a17b30c9c4c5,750.0,6.601303660774219
350,08f9140f161b45608cd853164b7f9c87,385666.6666666666,3525.9498812049064
351,09008eaad99c4b5a8cad57d7f4de323a,5833.333333333333,59.25850144267179
352,0907e416903a4a5798d4fe0db0bf10aa,118083.33333333333,1053.0484520951209
353,0909128ffb7a48939259c5ef969b9656,2500.0,22.294603784653233
354,0916c8594af84c3d8302a783b9c0e17e,2916.666666666667,28.147971328868312
355,0925dc7d755540d0ba6260e6e6b281e1,8500.0,83.21961502771256
356,092bbaa346ac4bf290ecabb0074c7b7b,25691.666666666668,232.42897150356623
357,092ca3c7fc2a45918bd0f6440b0bcc3d,3166.6666666666665,30.115248415416215
358,0935ca457f38488aa3f5632dcec7a527,3300.0,33.52338081614005
359,0935d373deac414c9af9b554a524223a,50.0,0.4575838114086643
360,093a5c075971485fb1c2bb3b2471204c,300.0,2.8530235340920624
361,0944909d9c074ad8933dbd02a5a685a1,4000.0,36.18765165961763
362,094769f81fc74c63819c899f2429889f,13385.714285714286,129.18195494767153
363,09556c0c633e4d51b6a4f02aceef4a58,2000.0,18.150519754435123
364,095939c7c59940189ea0013fab5b0a20,500.0,4.905251536727075
365,0959bfccd6004346b30a37e54b677e3f,2666.666666666667,28.482757554765307
366,095deaefa57a47b4acb3af049109b164,55266.66666666667,510.1246266505544
